"canonicalName","EdgeBetweenness","frequency","interaction","inverse distance","name","selected","shared interaction","shared name"
"flp-16_ok3085 (pp) flp-1_yn2","141.01704464","0.44","pp","0.170738684","flp-16_ok3085 (pp) flp-1_yn2","false","pp","flp-16_ok3085 (pp) flp-1_yn2"
"flp-16_ok3085 (pp) flp-17_ok3587","12.01080464","0.48","pp","0.160595142","flp-16_ok3085 (pp) flp-17_ok3587","false","pp","flp-16_ok3085 (pp) flp-17_ok3587"
"npr-7_ok527 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","13.00966213","0.67","pp","0.183030179","npr-7_ok527 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","npr-7_ok527 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"npr-7_ok527 (pp) npr-8_tm1553","135.90703955","0.59","pp","0.130269912","npr-7_ok527 (pp) npr-8_tm1553","false","pp","npr-7_ok527 (pp) npr-8_tm1553"
"npr-5_ok1583 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","7.14658558","0.65","pp","0.175164767","npr-5_ok1583 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","npr-5_ok1583 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"npr-5_ok1583 (pp) npr-8_tm1553","188.13386558","0.49","pp","0.130807807","npr-5_ok1583 (pp) npr-8_tm1553","false","pp","npr-5_ok1583 (pp) npr-8_tm1553"
"npr-5_ok1583 (pp) npr-7_ok527","7.33696724","0.62","pp","0.146319486","npr-5_ok1583 (pp) npr-7_ok527","false","pp","npr-5_ok1583 (pp) npr-7_ok527"
"nlp-1_ok1469 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","6.48063218","0.51","pp","0.166832081","nlp-1_ok1469 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","nlp-1_ok1469 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"nlp-1_ok1469 (pp) npr-8_tm1553","151.96392471","0.44","pp","0.119415908","nlp-1_ok1469 (pp) npr-8_tm1553","false","pp","nlp-1_ok1469 (pp) npr-8_tm1553"
"nlp-1_ok1469 (pp) npr-7_ok527","8.3857724","0.44","pp","0.142945473","nlp-1_ok1469 (pp) npr-7_ok527","false","pp","nlp-1_ok1469 (pp) npr-7_ok527"
"nlp-1_ok1469 (pp) npr-5_ok1583","5.92743614","0.43","pp","0.142173237","nlp-1_ok1469 (pp) npr-5_ok1583","false","pp","nlp-1_ok1469 (pp) npr-5_ok1583"
"nlp-1_ok1469 (pp) npr-2_ok419","6.88200607","0.46","pp","0.120978418","nlp-1_ok1469 (pp) npr-2_ok419","false","pp","nlp-1_ok1469 (pp) npr-2_ok419"
"nlp-1_ok1469 (pp) npr-13_tm1504","5.41248579","0.59","pp","0.173204286","nlp-1_ok1469 (pp) npr-13_tm1504","false","pp","nlp-1_ok1469 (pp) npr-13_tm1504"
"nlp-1_ok1469 (pp) npr-11_ok594","4.21055962","0.45","pp","0.141484006","nlp-1_ok1469 (pp) npr-11_ok594","false","pp","nlp-1_ok1469 (pp) npr-11_ok594"
"nlp-1_ok1469 (pp) nlp-8_ok1799","4.04170823","0.47","pp","0.153003023","nlp-1_ok1469 (pp) nlp-8_ok1799","false","pp","nlp-1_ok1469 (pp) nlp-8_ok1799"
"nhr-95_gk836 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","32.71025727","0.55","pp","0.177905691","nhr-95_gk836 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","nhr-95_gk836 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"nhr-95_gk836 (pp) npr-7_ok527","26.76912555","0.52","pp","0.148913285","nhr-95_gk836 (pp) npr-7_ok527","false","pp","nhr-95_gk836 (pp) npr-7_ok527"
"nhr-95_gk836 (pp) npr-5_ok1583","19.10891328","0.61","pp","0.168095198","nhr-95_gk836 (pp) npr-5_ok1583","false","pp","nhr-95_gk836 (pp) npr-5_ok1583"
"nhr-95_gk836 (pp) npr-2_ok419","33.66833757","0.54","pp","0.1479415","nhr-95_gk836 (pp) npr-2_ok419","false","pp","nhr-95_gk836 (pp) npr-2_ok419"
"nhr-95_gk836 (pp) npr-13_tm1504","27.41520969","0.67","pp","0.201784567","nhr-95_gk836 (pp) npr-13_tm1504","false","pp","nhr-95_gk836 (pp) npr-13_tm1504"
"nhr-95_gk836 (pp) npr-11_ok594","18.85929434","0.56","pp","0.160744129","nhr-95_gk836 (pp) npr-11_ok594","false","pp","nhr-95_gk836 (pp) npr-11_ok594"
"nhr-95_gk836 (pp) nlp-8_ok1799","11.56724512","0.54","pp","0.160057264","nhr-95_gk836 (pp) nlp-8_ok1799","false","pp","nhr-95_gk836 (pp) nlp-8_ok1799"
"nhr-95_gk836 (pp) nlp-1_ok1469","14.10523998","0.54","pp","0.167013216","nhr-95_gk836 (pp) nlp-1_ok1469","false","pp","nhr-95_gk836 (pp) nlp-1_ok1469"
"nhr-95_gk836 (pp) nlp-15_ok1512","1548.74605112","0.41","pp","0.13300493","nhr-95_gk836 (pp) nlp-15_ok1512","false","pp","nhr-95_gk836 (pp) nlp-15_ok1512"
"mec-18_u228 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","45.29732635","0.44","pp","0.218223921","mec-18_u228 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","mec-18_u228 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"mec-18_u228 (pp) npr-7_ok527","40.95551429","0.43","pp","0.154286991","mec-18_u228 (pp) npr-7_ok527","false","pp","mec-18_u228 (pp) npr-7_ok527"
"mec-18_u228 (pp) npr-5_ok1583","24.48395835","0.42","pp","0.212280816","mec-18_u228 (pp) npr-5_ok1583","false","pp","mec-18_u228 (pp) npr-5_ok1583"
"mec-18_u228 (pp) npr-13_tm1504","39.52277275","0.45","pp","0.195055617","mec-18_u228 (pp) npr-13_tm1504","false","pp","mec-18_u228 (pp) npr-13_tm1504"
"mec-18_u228 (pp) nlp-8_ok1799","14.45635021","0.43","pp","0.176978957","mec-18_u228 (pp) nlp-8_ok1799","false","pp","mec-18_u228 (pp) nlp-8_ok1799"
"mec-18_u228 (pp) nhr-95_gk836","31.1115448","0.41","pp","0.211085537","mec-18_u228 (pp) nhr-95_gk836","false","pp","mec-18_u228 (pp) nhr-95_gk836"
"mec-18_u228 (pp) mec-7_u448","97.47188195","0.41","pp","0.186070259","mec-18_u228 (pp) mec-7_u448","false","pp","mec-18_u228 (pp) mec-7_u448"
"ins-30_ok2343 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","6.72678521","0.5","pp","0.185418468","ins-30_ok2343 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","ins-30_ok2343 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"ins-30_ok2343 (pp) npr-8_tm1553","155.2035833","0.42","pp","0.135997012","ins-30_ok2343 (pp) npr-8_tm1553","false","pp","ins-30_ok2343 (pp) npr-8_tm1553"
"ins-30_ok2343 (pp) npr-7_ok527","8.57668194","0.41","pp","0.132909314","ins-30_ok2343 (pp) npr-7_ok527","false","pp","ins-30_ok2343 (pp) npr-7_ok527"
"ins-30_ok2343 (pp) npr-5_ok1583","4.52953975","0.48","pp","0.153743163","ins-30_ok2343 (pp) npr-5_ok1583","false","pp","ins-30_ok2343 (pp) npr-5_ok1583"
"ins-30_ok2343 (pp) npr-2_ok419","7.86570279","0.46","pp","0.146443602","ins-30_ok2343 (pp) npr-2_ok419","false","pp","ins-30_ok2343 (pp) npr-2_ok419"
"ins-30_ok2343 (pp) npr-13_tm1504","5.37815775","0.52","pp","0.170744346","ins-30_ok2343 (pp) npr-13_tm1504","false","pp","ins-30_ok2343 (pp) npr-13_tm1504"
"ins-30_ok2343 (pp) nlp-8_ok1799","5.7263145","0.44","pp","0.150780109","ins-30_ok2343 (pp) nlp-8_ok1799","false","pp","ins-30_ok2343 (pp) nlp-8_ok1799"
"ins-30_ok2343 (pp) nlp-1_ok1469","3.66617845","0.41","pp","0.137067989","ins-30_ok2343 (pp) nlp-1_ok1469","false","pp","ins-30_ok2343 (pp) nlp-1_ok1469"
"ins-30_ok2343 (pp) nhr-95_gk836","17.41684024","0.42","pp","0.14686052","ins-30_ok2343 (pp) nhr-95_gk836","false","pp","ins-30_ok2343 (pp) nhr-95_gk836"
"ins-30_ok2343 (pp) nca-2_gk5","24.96969711","0.41","pp","0.139222377","ins-30_ok2343 (pp) nca-2_gk5","false","pp","ins-30_ok2343 (pp) nca-2_gk5"
"ins-30_ok2343 (pp) mec-7_u448","12.50510294","0.54","pp","0.162693271","ins-30_ok2343 (pp) mec-7_u448","false","pp","ins-30_ok2343 (pp) mec-7_u448"
"ins-30_ok2343 (pp) mec-4_u253","13.10973194","0.46","pp","0.161018441","ins-30_ok2343 (pp) mec-4_u253","false","pp","ins-30_ok2343 (pp) mec-4_u253"
"ins-30_ok2343 (pp) mec-18_u228","21.45351767","0.49","pp","0.182760796","ins-30_ok2343 (pp) mec-18_u228","false","pp","ins-30_ok2343 (pp) mec-18_u228"
"ins-30_ok2343 (pp) lin-39_n709","14.08331565","0.49","pp","0.16232572","ins-30_ok2343 (pp) lin-39_n709","false","pp","ins-30_ok2343 (pp) lin-39_n709"
"ins-30_ok2343 (pp) lig-4_ok716","28.25493183","0.5","pp","0.143014395","ins-30_ok2343 (pp) lig-4_ok716","false","pp","ins-30_ok2343 (pp) lig-4_ok716"
"ins-30_ok2343 (pp) ins-4_ok3534","33.01786048","0.57","pp","0.1773244","ins-30_ok2343 (pp) ins-4_ok3534","false","pp","ins-30_ok2343 (pp) ins-4_ok3534"
"ins-30_ok2343 (pp) ins-3_ok2488","7.61406537","0.48","pp","0.157310516","ins-30_ok2343 (pp) ins-3_ok2488","false","pp","ins-30_ok2343 (pp) ins-3_ok2488"
"ins-30_ok2343 (pp) ins-35_ok3297","9.80156554","0.6","pp","0.161196049","ins-30_ok2343 (pp) ins-35_ok3297","false","pp","ins-30_ok2343 (pp) ins-35_ok3297"
"ins-11_tm1053 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","12.780033","0.49","pp","0.179519785","ins-11_tm1053 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","ins-11_tm1053 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"ins-11_tm1053 (pp) npr-7_ok527","14.66227993","0.44","pp","0.139521483","ins-11_tm1053 (pp) npr-7_ok527","false","pp","ins-11_tm1053 (pp) npr-7_ok527"
"ins-11_tm1053 (pp) npr-5_ok1583","6.20805859","0.45","pp","0.155844708","ins-11_tm1053 (pp) npr-5_ok1583","false","pp","ins-11_tm1053 (pp) npr-5_ok1583"
"ins-11_tm1053 (pp) npr-2_ok419","20.60208299","0.44","pp","0.155974236","ins-11_tm1053 (pp) npr-2_ok419","false","pp","ins-11_tm1053 (pp) npr-2_ok419"
"ins-11_tm1053 (pp) npr-13_tm1504","10.36161355","0.55","pp","0.189148992","ins-11_tm1053 (pp) npr-13_tm1504","false","pp","ins-11_tm1053 (pp) npr-13_tm1504"
"ins-11_tm1053 (pp) npr-11_ok594","9.49812988","0.45","pp","0.162553433","ins-11_tm1053 (pp) npr-11_ok594","false","pp","ins-11_tm1053 (pp) npr-11_ok594"
"ins-11_tm1053 (pp) nlp-8_ok1799","6.87645398","0.46","pp","0.152718343","ins-11_tm1053 (pp) nlp-8_ok1799","false","pp","ins-11_tm1053 (pp) nlp-8_ok1799"
"ins-11_tm1053 (pp) nlp-1_ok1469","8.10225726","0.41","pp","0.134888389","ins-11_tm1053 (pp) nlp-1_ok1469","false","pp","ins-11_tm1053 (pp) nlp-1_ok1469"
"ins-11_tm1053 (pp) nhr-95_gk836","23.61775692","0.5","pp","0.169472199","ins-11_tm1053 (pp) nhr-95_gk836","false","pp","ins-11_tm1053 (pp) nhr-95_gk836"
"ins-11_tm1053 (pp) nca-2_gk5","97.32575238","0.48","pp","0.130656177","ins-11_tm1053 (pp) nca-2_gk5","false","pp","ins-11_tm1053 (pp) nca-2_gk5"
"ins-11_tm1053 (pp) mec-7_u448","28.45703368","0.47","pp","0.167605838","ins-11_tm1053 (pp) mec-7_u448","false","pp","ins-11_tm1053 (pp) mec-7_u448"
"ins-11_tm1053 (pp) mec-4_u253","21.48694348","0.44","pp","0.187498301","ins-11_tm1053 (pp) mec-4_u253","false","pp","ins-11_tm1053 (pp) mec-4_u253"
"ins-11_tm1053 (pp) mec-18_u228","14.06590041","0.74","pp","0.212356778","ins-11_tm1053 (pp) mec-18_u228","false","pp","ins-11_tm1053 (pp) mec-18_u228"
"ins-11_tm1053 (pp) lin-39_n709","29.10985742","0.41","pp","0.156617848","ins-11_tm1053 (pp) lin-39_n709","false","pp","ins-11_tm1053 (pp) lin-39_n709"
"ins-11_tm1053 (pp) lig-4_ok716","53.62710929","0.44","pp","0.145724713","ins-11_tm1053 (pp) lig-4_ok716","false","pp","ins-11_tm1053 (pp) lig-4_ok716"
"ins-11_tm1053 (pp) ins-4_ok3534","95.58029595","0.45","pp","0.180874348","ins-11_tm1053 (pp) ins-4_ok3534","false","pp","ins-11_tm1053 (pp) ins-4_ok3534"
"ins-11_tm1053 (pp) ins-3_ok2488","18.77094257","0.45","pp","0.141300751","ins-11_tm1053 (pp) ins-3_ok2488","false","pp","ins-11_tm1053 (pp) ins-3_ok2488"
"ins-11_tm1053 (pp) ins-35_ok3297","18.9300045","0.52","pp","0.176794927","ins-11_tm1053 (pp) ins-35_ok3297","false","pp","ins-11_tm1053 (pp) ins-35_ok3297"
"ins-11_tm1053 (pp) ins-31_ok3543","120.77345435","0.56","pp","0.131453093","ins-11_tm1053 (pp) ins-31_ok3543","false","pp","ins-11_tm1053 (pp) ins-31_ok3543"
"ins-11_tm1053 (pp) ins-30_ok2343","4.60615271","0.59","pp","0.174054947","ins-11_tm1053 (pp) ins-30_ok2343","false","pp","ins-11_tm1053 (pp) ins-30_ok2343"
"ins-11_tm1053 (pp) ins-27_ok2474","35.49631675","0.44","pp","0.163613881","ins-11_tm1053 (pp) ins-27_ok2474","false","pp","ins-11_tm1053 (pp) ins-27_ok2474"
"ins-11_tm1053 (pp) ins-16_ok2919","445.66923531","0.48","pp","0.183453551","ins-11_tm1053 (pp) ins-16_ok2919","false","pp","ins-11_tm1053 (pp) ins-16_ok2919"
"gpc-1_pk298 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","6.55563634","0.49","pp","0.182436244","gpc-1_pk298 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","gpc-1_pk298 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"gpc-1_pk298 (pp) npr-8_tm1553","124.0325517","0.44","pp","0.152668651","gpc-1_pk298 (pp) npr-8_tm1553","false","pp","gpc-1_pk298 (pp) npr-8_tm1553"
"gpc-1_pk298 (pp) npr-7_ok527","9.20288521","0.45","pp","0.143199898","gpc-1_pk298 (pp) npr-7_ok527","false","pp","gpc-1_pk298 (pp) npr-7_ok527"
"gpc-1_pk298 (pp) npr-5_ok1583","6.43607802","0.43","pp","0.139764964","gpc-1_pk298 (pp) npr-5_ok1583","false","pp","gpc-1_pk298 (pp) npr-5_ok1583"
"gpc-1_pk298 (pp) npr-2_ok419","6.86391148","0.44","pp","0.157922964","gpc-1_pk298 (pp) npr-2_ok419","false","pp","gpc-1_pk298 (pp) npr-2_ok419"
"gpc-1_pk298 (pp) npr-13_tm1504","5.36801163","0.56","pp","0.182335327","gpc-1_pk298 (pp) npr-13_tm1504","false","pp","gpc-1_pk298 (pp) npr-13_tm1504"
"gpc-1_pk298 (pp) npr-11_ok594","4.90138876","0.42","pp","0.164010154","gpc-1_pk298 (pp) npr-11_ok594","false","pp","gpc-1_pk298 (pp) npr-11_ok594"
"gpc-1_pk298 (pp) nlp-8_ok1799","6.04758911","0.45","pp","0.159697712","gpc-1_pk298 (pp) nlp-8_ok1799","false","pp","gpc-1_pk298 (pp) nlp-8_ok1799"
"gpc-1_pk298 (pp) nlp-1_ok1469","3.09845517","0.47","pp","0.130839702","gpc-1_pk298 (pp) nlp-1_ok1469","false","pp","gpc-1_pk298 (pp) nlp-1_ok1469"
"gpc-1_pk298 (pp) nhr-95_gk836","18.90196744","0.42","pp","0.146431821","gpc-1_pk298 (pp) nhr-95_gk836","false","pp","gpc-1_pk298 (pp) nhr-95_gk836"
"gpc-1_pk298 (pp) nca-2_gk5","20.49561939","0.43","pp","0.142605521","gpc-1_pk298 (pp) nca-2_gk5","false","pp","gpc-1_pk298 (pp) nca-2_gk5"
"gpc-1_pk298 (pp) mec-7_u448","11.04270713","0.5","pp","0.183365322","gpc-1_pk298 (pp) mec-7_u448","false","pp","gpc-1_pk298 (pp) mec-7_u448"
"gpc-1_pk298 (pp) mec-4_u253","11.814274","0.44","pp","0.156294671","gpc-1_pk298 (pp) mec-4_u253","false","pp","gpc-1_pk298 (pp) mec-4_u253"
"gpc-1_pk298 (pp) mec-10_e1515","34.00597684","0.46","pp","0.196196934","gpc-1_pk298 (pp) mec-10_e1515","false","pp","gpc-1_pk298 (pp) mec-10_e1515"
"gpc-1_pk298 (pp) lin-39_n709","11.74334674","0.64","pp","0.177593241","gpc-1_pk298 (pp) lin-39_n709","false","pp","gpc-1_pk298 (pp) lin-39_n709"
"gpc-1_pk298 (pp) lig-4_ok716","24.38313846","0.47","pp","0.154707887","gpc-1_pk298 (pp) lig-4_ok716","false","pp","gpc-1_pk298 (pp) lig-4_ok716"
"gpc-1_pk298 (pp) ins-4_ok3534","26.9952054","0.54","pp","0.172638864","gpc-1_pk298 (pp) ins-4_ok3534","false","pp","gpc-1_pk298 (pp) ins-4_ok3534"
"gpc-1_pk298 (pp) ins-3_ok2488","6.74792615","0.53","pp","0.15003702","gpc-1_pk298 (pp) ins-3_ok2488","false","pp","gpc-1_pk298 (pp) ins-3_ok2488"
"gpc-1_pk298 (pp) ins-35_ok3297","8.90012269","0.56","pp","0.157358439","gpc-1_pk298 (pp) ins-35_ok3297","false","pp","gpc-1_pk298 (pp) ins-35_ok3297"
"gpc-1_pk298 (pp) ins-30_ok2343","3.26761672","0.56","pp","0.156593751","gpc-1_pk298 (pp) ins-30_ok2343","false","pp","gpc-1_pk298 (pp) ins-30_ok2343"
"gpc-1_pk298 (pp) ins-27_ok2474","31.97833906","0.41","pp","0.148090555","gpc-1_pk298 (pp) ins-27_ok2474","false","pp","gpc-1_pk298 (pp) ins-27_ok2474"
"gpc-1_pk298 (pp) ins-11_tm1053","9.2129832","0.5","pp","0.172667561","gpc-1_pk298 (pp) ins-11_tm1053","false","pp","gpc-1_pk298 (pp) ins-11_tm1053"
"gpa-6_pk480 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","11.18023037","0.61","pp","0.193801675","gpa-6_pk480 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137","false","pp","gpa-6_pk480 (pp) ocr-1;ocr-2;ocr-4_ok132;ak47;vs137"
"gpa-6_pk480 (pp) npr-8_tm1553","412.03373676","0.46","pp","0.135683181","gpa-6_pk480 (pp) npr-8_tm1553","false","pp","gpa-6_pk480 (pp) npr-8_tm1553"
"gpa-6_pk480 (pp) npr-7_ok527","11.3165478","0.54","pp","0.140245499","gpa-6_pk480 (pp) npr-7_ok527","false","pp","gpa-6_pk480 (pp) npr-7_ok527"
"gpa-6_pk480 (pp) npr-5_ok1583","4.81847494","0.63","pp","0.156440293","gpa-6_pk480 (pp) npr-5_ok1583","false","pp","gpa-6_pk480 (pp) npr-5_ok1583"
"gpa-6_pk480 (pp) npr-4_tm1782","29.34319595","0.42","pp","0.127766671","gpa-6_pk480 (pp) npr-4_tm1782","false","pp","gpa-6_pk480 (pp) npr-4_tm1782"
"gpa-6_pk480 (pp) npr-2_ok419","16.44165111","0.55","pp","0.158262294","gpa-6_pk480 (pp) npr-2_ok419","false","pp","gpa-6_pk480 (pp) npr-2_ok419"
"gpa-6_pk480 (pp) npr-13_tm1504","9.61672335","0.61","pp","0.164034538","gpa-6_pk480 (pp) npr-13_tm1504","false","pp","gpa-6_pk480 (pp) npr-13_tm1504"
"gpa-6_pk480 (pp) npr-11_ok594","8.10573956","0.58","pp","0.141394453","gpa-6_pk480 (pp) npr-11_ok594","false","pp","gpa-6_pk480 (pp) npr-11_ok594"
"gpa-6_pk480 (pp) nlp-8_ok1799","8.54901565","0.56","pp","0.145050382","gpa-6_pk480 (pp) nlp-8_ok1799","false","pp","gpa-6_pk480 (pp) nlp-8_ok1799"
"gpa-6_pk480 (pp) nlp-1_ok1469","8.37506286","0.45","pp","0.131916962","gpa-6_pk480 (pp) nlp-1_ok1469","false","pp","gpa-6_pk480 (pp) nlp-1_ok1469"
"gpa-6_pk480 (pp) nhr-95_gk836","24.87732317","0.55","pp","0.153188116","gpa-6_pk480 (pp) nhr-95_gk836","false","pp","gpa-6_pk480 (pp) nhr-95_gk836"
"gpa-6_pk480 (pp) nca-2_gk5","65.02689182","0.47","pp","0.146633834","gpa-6_pk480 (pp) nca-2_gk5","false","pp","gpa-6_pk480 (pp) nca-2_gk5"
"gpa-6_pk480 (pp) mec-7_u448","26.15929861","0.5","pp","0.167433593","gpa-6_pk480 (pp) mec-7_u448","false","pp","gpa-6_pk480 (pp) mec-7_u448"
"gpa-6_pk480 (pp) mec-4_u253","21.82124848","0.49","pp","0.167697639","gpa-6_pk480 (pp) mec-4_u253","false","pp","gpa-6_pk480 (pp) mec-4_u253"
"gpa-6_pk480 (pp) mec-18_u228","20.74540481","0.55","pp","0.181546414","gpa-6_pk480 (pp) mec-18_u228","false","pp","gpa-6_pk480 (pp) mec-18_u228"
"gpa-6_pk480 (pp) lig-4_ok716","51.63417163","0.49","pp","0.150724931","gpa-6_pk480 (pp) lig-4_ok716","false","pp","gpa-6_pk480 (pp) lig-4_ok716"
"gpa-6_pk480 (pp) ins-4_ok3534","83.16847179","0.49","pp","0.179151085","gpa-6_pk480 (pp) ins-4_ok3534","false","pp","gpa-6_pk480 (pp) ins-4_ok3534"
"gpa-6_pk480 (pp) ins-3_ok2488","17.4766132","0.5","pp","0.170779405","gpa-6_pk480 (pp) ins-3_ok2488","false","pp","gpa-6_pk480 (pp) ins-3_ok2488"
"gpa-6_pk480 (pp) ins-35_ok3297","17.32730952","0.54","pp","0.162378218","gpa-6_pk480 (pp) ins-35_ok3297","false","pp","gpa-6_pk480 (pp) ins-35_ok3297"
"gpa-6_pk480 (pp) ins-31_ok3543","189.45851066","0.43","pp","0.117619404","gpa-6_pk480 (pp) ins-31_ok3543","false","pp","gpa-6_pk480 (pp) ins-31_ok3543"
"gpa-6_pk480 (pp) ins-30_ok2343","5.02381588","0.54","pp","0.155964545","gpa-6_pk480 (pp) ins-30_ok2343","false","pp","gpa-6_pk480 (pp) ins-30_ok2343"
"gpa-6_pk480 (pp) ins-27_ok2474","48.84095968","0.42","pp","0.152708495","gpa-6_pk480 (pp) ins-27_ok2474","false","pp","gpa-6_pk480 (pp) ins-27_ok2474"
"gpa-6_pk480 (pp) ins-11_tm1053","4.19003131","0.57","pp","0.160997757","gpa-6_pk480 (pp) ins-11_tm1053","false","pp","gpa-6_pk480 (pp) ins-11_tm1053"
"gpa-6_pk480 (pp) gpc-1_pk298","8.68363783","0.47","pp","0.158669213","gpa-6_pk480 (pp) gpc-1_pk298","false","pp","gpa-6_pk480 (pp) gpc-1_pk298"
"gpa-6_pk480 (pp) gpa-9_pk438","10.50166423","0.55","pp","0.175715584","gpa-6_pk480 (pp) gpa-9_pk438","false","pp","gpa-6_pk480 (pp) gpa-9_pk438"
"gpa-6_pk480 (pp) gpa-8_pk345","19.79698088","0.55","pp","0.16856228","gpa-6_pk480 (pp) gpa-8_pk345","false","pp","gpa-6_pk480 (pp) gpa-8_pk345"
"gpa-6_pk480 (pp) gpa-7_pk610","29.34775036","0.54","pp","0.173080152","gpa-6_pk480 (pp) gpa-7_pk610","false","pp","gpa-6_pk480 (pp) gpa-7_pk610"
"gpa-5_pk376 (pp) npr-8_tm1553","24.48443505","0.51","pp","0.201099471","gpa-5_pk376 (pp) npr-8_tm1553","false","pp","gpa-5_pk376 (pp) npr-8_tm1553"
"gpa-5_pk376 (pp) npr-7_ok527","53.90764198","0.44","pp","0.162035326","gpa-5_pk376 (pp) npr-7_ok527","false","pp","gpa-5_pk376 (pp) npr-7_ok527"
"gpa-5_pk376 (pp) npr-2_ok419","27.70458546","0.43","pp","0.201181197","gpa-5_pk376 (pp) npr-2_ok419","false","pp","gpa-5_pk376 (pp) npr-2_ok419"
"gpa-5_pk376 (pp) npr-13_tm1504","56.83511275","0.46","pp","0.205347616","gpa-5_pk376 (pp) npr-13_tm1504","false","pp","gpa-5_pk376 (pp) npr-13_tm1504"
"gpa-5_pk376 (pp) nca-2_gk5","46.44433357","0.47","pp","0.145037967","gpa-5_pk376 (pp) nca-2_gk5","false","pp","gpa-5_pk376 (pp) nca-2_gk5"
"gpa-5_pk376 (pp) mir-124_n4255","102.34851152","0.48","pp","0.227333869","gpa-5_pk376 (pp) mir-124_n4255","false","pp","gpa-5_pk376 (pp) mir-124_n4255"
"gpa-5_pk376 (pp) ins-4_ok3534","62.53825035","0.49","pp","0.195435903","gpa-5_pk376 (pp) ins-4_ok3534","false","pp","gpa-5_pk376 (pp) ins-4_ok3534"
"gpa-5_pk376 (pp) ins-30_ok2343","73.77051915","0.42","pp","0.168230025","gpa-5_pk376 (pp) ins-30_ok2343","false","pp","gpa-5_pk376 (pp) ins-30_ok2343"
"gpa-5_pk376 (pp) ins-11_tm1053","270.45532838","0.43","pp","0.189252574","gpa-5_pk376 (pp) ins-11_tm1053","false","pp","gpa-5_pk376 (pp) ins-11_tm1053"
"gpa-5_pk376 (pp) him-5;spe-41_e1490;sy693","27.20421039","0.45","pp","0.181386814","gpa-5_pk376 (pp) him-5;spe-41_e1490;sy693","false","pp","gpa-5_pk376 (pp) him-5;spe-41_e1490;sy693"
"gpa-5_pk376 (pp) gpc-1_pk298","61.39119844","0.47","pp","0.199495078","gpa-5_pk376 (pp) gpc-1_pk298","false","pp","gpa-5_pk376 (pp) gpc-1_pk298"
"gpa-4_pk381 (pp) npr-5_ok1583","51.03107304","0.45","pp","0.156697028","gpa-4_pk381 (pp) npr-5_ok1583","false","pp","gpa-4_pk381 (pp) npr-5_ok1583"
"gpa-4_pk381 (pp) nhr-95_gk836","38.15053256","0.41","pp","0.144495235","gpa-4_pk381 (pp) nhr-95_gk836","false","pp","gpa-4_pk381 (pp) nhr-95_gk836"
"gpa-4_pk381 (pp) ins-11_tm1053","34.17412674","0.43","pp","0.155508681","gpa-4_pk381 (pp) ins-11_tm1053","false","pp","gpa-4_pk381 (pp) ins-11_tm1053"
"gpa-4_pk381 (pp) gpa-9_pk438","76.46761072","0.42","pp","0.167152903","gpa-4_pk381 (pp) gpa-9_pk438","false","pp","gpa-4_pk381 (pp) gpa-9_pk438"
"gpa-4_pk381 (pp) gpa-8_pk345","114.08904681","0.43","pp","0.16204009","gpa-4_pk381 (pp) gpa-8_pk345","false","pp","gpa-4_pk381 (pp) gpa-8_pk345"
"gpa-4_pk381 (pp) gpa-7_pk610","4.39725275","0.45","pp","0.187793582","gpa-4_pk381 (pp) gpa-7_pk610","false","pp","gpa-4_pk381 (pp) gpa-7_pk610"
"gpa-4_pk381 (pp) gpa-6_pk480","45.72895347","0.47","pp","0.155198968","gpa-4_pk381 (pp) gpa-6_pk480","false","pp","gpa-4_pk381 (pp) gpa-6_pk480"
